state_id,file,owner_2026,loc_name,manpower,civs,mils,docks,infra,finance,services,renewable,extra_slots,category,pop_source,oil,coal,steel,aluminium,tungsten,chromium,copper,graphite,lithium,cobalt,rare_earths,rubber
710,710-Diego Garcia.txt,ENG,Diego Garcia,4923,0,0,0,4,0,0,0,2,tiny_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
711,711-Christmas Island.txt,AST,Christmas Island,1718,0,0,0,5,0,0,0,2,tiny_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
712,712-Cocos Islands.txt,AST,Cocos Islands,1000,0,0,0,5,0,0,0,2,tiny_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
713,713-Kerguelen.txt,FRA,Kerguelen,1000,0,0,0,4,0,0,0,2,tiny_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
714,714-Heilungkiang.txt,CHI,Heilungkiang,24466334,3,2,0,5,1,1,2,3,large_city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
715,715-Liaoning.txt,CHI,Liaobei,33731338,7,5,3,5,1,2,3,13,metropolis,census/admin,0,0,15,0,0,0,0,0,0,0,0,0
716,716-Liaotung.txt,CHI,Liaoning,7030321,4,6,3,5,0,2,1,12,city,census/admin,0,0,15,0,0,0,0,0,0,0,0,0
717,717-Chuho.txt,CHI,Sungkiang,5271383,1,0,0,5,0,1,0,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
718,718-Stanleyville.txt,COG,Stanleyville,14326677,0,0,0,1,0,1,0,0,large_city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
719,719-Natal.txt,SAF,Natal,16126934,1,0,0,4,1,1,0,0,large_city,wikidata/admin1,0,4,0,2,0,53,0,0,0,0,0,0
720,720-South Georgia.txt,ENG,South Georgia,1000,0,0,0,4,0,0,0,2,tiny_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
721,721-Portuguese Timor.txt,TML,East Timor,1436923,1,0,0,2,0,0,0,0,town,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
722,722-Petsamo.txt,SOV,Petsamo,572509,0,0,0,2,0,0,0,2,enclave,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
723,723-Southern Island.txt,NZL,Canterbury,1097974,1,0,0,4,0,0,0,0,town,wikidata/admin1,0,0,0,1,0,0,0,0,0,0,0,0
724,724-Southern Siam.txt,SIA,Southern Siam,8400206,1,0,0,4,0,1,0,0,city,manual/2026,1,0,0,0,0,0,0,0,0,0,0,88
725,725-Nauru.txt,NAU,Nauru,12101,0,0,0,3,0,0,0,2,tiny_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
726,726-Samoa.txt,SAM,Samoa,113214,0,0,0,2,0,0,0,1,small_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
727,727-Line Islands.txt,KIR,Line Islands,13043,0,0,0,2,0,0,0,1,small_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
728,728-Guangzhouwan.txt,CHI,Guangzhouwan,487520,8,0,2,5,0,0,0,12,enclave,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
729,729-Macau.txt,CHI,Macau,705137,0,0,0,5,0,0,0,2,enclave,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
730,730-St Pierre and Miquelon .txt,FRA,St Pierre and Miquelon,6115,0,0,0,4,0,0,0,2,tiny_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
731,731-Central Macedonia.txt,GRE,Central Macedonia,2171630,1,0,0,4,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
732,732-Pamir.txt,KYR,Pamir,7400465,1,0,0,1,0,0,0,0,city,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
733,733-Andaman.txt,RAJ,Andaman,392589,0,0,0,3,0,0,0,1,small_island,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
734,734-Nendo.txt,SOL,Santa Cruz Islands,3383,0,0,0,2,0,0,0,1,small_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
735,735-Savoy.txt,FRA,Savoy,1340349,0,0,0,4,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
736,736-Litorale.txt,SLV,Slovenian Littoral,382104,0,0,0,4,0,0,0,0,rural,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
737,737-New Britain.txt,PNG,Bismarck,704758,0,0,0,1,0,0,0,0,large_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
738,738-Aru Islands.txt,INS,Aru Islands,2443434,0,0,0,2,0,0,0,1,small_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
739,739-Haida Gwaii.txt,CAN,Haida Gwaii,15611,0,0,0,5,0,0,0,1,small_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
740,740-Vancouver Island.txt,CAN,Vancouver Island,16299,0,0,0,4,0,0,0,2,wasteland,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
741,741-Cambodia.txt,CAM,Cambodia,16992212,1,0,0,2,0,0,0,0,large_city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,9
742,742-Stalinabad.txt,TAJ,Stalinabad,10978599,1,0,0,3,0,0,0,0,city,country-wpp2026,0,0,0,1,0,0,0,0,0,0,0,0
743,743-Qingdao.txt,CHI,Qingdao,20694,0,0,0,4,0,0,0,2,wasteland,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
744,744-Xian.txt,CHI,Xian,19266200,2,3,0,5,1,1,2,3,large_city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
745,745-Dalian.txt,CHI,Dalian,14475,0,0,3,4,0,0,0,5,wasteland,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
746,746-Ordos.txt,CHI,Ordos,1071313,0,2,0,5,0,0,0,0,town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
747,747-Dali Bai.txt,CHI,Dali,45563576,5,0,0,5,1,2,4,2,megalopolis,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
748,748-Zunyi.txt,CHI,Zunyi,3803717,0,0,0,5,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
749,749-Huangshan.txt,CHI,Huangshan,6656147,1,0,0,5,0,1,1,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
750,750-Changde.txt,CHI,Changde,7272886,1,0,0,5,0,1,1,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
751,751-Liangshan.txt,CHI,Liangshan,8791742,1,0,0,5,0,1,1,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
752,752-Chamdo.txt,CHI,Ganzi,364652,0,0,0,5,0,0,0,0,rural,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
753,753-Gannan.txt,CHI,Gannan,5651250,1,0,0,5,0,1,0,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
754,754-Golog.txt,CHI,Golog,1024889,0,0,0,5,0,0,0,0,town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
755,755-Haixi.txt,CHI,Haixi,1734270,0,0,0,5,0,0,0,0,town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
756,756-Jiuquan.txt,CHI,Jiuquan,9348721,1,0,0,5,0,1,1,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
757,757-Shigatse.txt,CHI,Shigatse,430745,0,0,0,5,0,0,0,0,rural,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
758,758-Ngari.txt,CHI,Ngari,546428,0,0,0,5,0,0,0,0,rural,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
759,759-Kunlun.txt,CHI,Kunlun Shan,1132942,0,0,0,5,0,0,0,0,town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
760,760-Dabancheng.txt,CHI,Dabancheng,2974223,0,0,0,5,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
761,761-Hulunbuir.txt,CHI,Hulunbuir,8493492,1,0,0,5,0,1,1,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
762,762-Katowice.txt,POL,Katowice,334617,0,1,0,4,0,0,0,1,rural,wikidata/admin1,0,2,0,0,0,0,0,0,0,0,0,0
763,763-Konigsberg.txt,SOV,Königsberg,867434,0,0,1,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
764,764-West Banat.txt,SER,West Banat,266295,0,0,0,1,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
765,765-Qatar.txt,QAT,Qatar,3173559,4,0,0,5,0,2,0,3,large_town,country-wpp2026,68,0,0,3,0,0,0,0,0,0,0,0
766,766-Southern Bessarabia.txt,UKR,Southern Bessarabia,479814,0,0,0,1,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
767,767-North Darfur.txt,RSF,North Darfur,3704729,0,0,0,1,0,0,0,0,large_town,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
768,768-Rwanda.txt,RWA,Rwanda,14889693,1,0,0,3,0,0,0,0,large_city,country-wpp2026,0,0,0,0,2,0,0,0,0,0,0,0
769,769-Burundi.txt,BRD,Burundi,14729157,1,0,0,2,0,0,0,0,large_city,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
770,770-Malawi.txt,MLW,Malawi,22785535,1,0,0,2,0,0,0,0,large_city,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
771,771-Zambia.txt,ZAM,Zambia,21224841,1,0,0,2,0,0,0,0,large_city,manual/2026,0,0,0,0,0,0,18,0,0,0,0,0
772,772-Middle Congo.txt,RCG,Middle Congo,6637785,1,0,0,2,0,0,0,0,city,country-wpp2026,10,0,0,0,0,0,0,0,0,0,0,0
773,773-Cameroon.txt,CMR,Cameroon,30640817,1,0,0,2,0,0,0,0,metropolis,country-wpp2026,2,0,0,1,0,0,0,0,0,0,0,1
774,774-Chad.txt,CHA,Chad,20816919,1,0,0,2,0,0,0,0,large_city,manual/2026,4,0,0,0,0,0,0,0,0,0,0,0
775,775-B.E.T..txt,CHA,B.E.T.,743461,0,0,0,1,0,0,0,0,rural,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
776,776-Dahomey.txt,DAH,Dahomey,15170419,1,0,0,3,0,0,0,0,large_city,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
777,777-Togo.txt,TOG,Togo,9930918,1,0,0,2,0,0,0,0,city,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
778,778-Upper Volta.txt,VOL,Upper Volta,24601700,1,0,0,2,0,0,0,0,large_city,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
779,779-Ivory Coast.txt,IVO,Ivory Coast,33494346,1,0,0,3,0,1,0,0,metropolis,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,35
780,780-Guinea.txt,GNA,Guinea,15441993,1,0,0,2,0,0,0,0,large_city,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
781,781-Niger.txt,NGR,Niger,25357093,1,0,0,2,0,0,0,0,metropolis,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
782,782-Tombouctou.txt,AZA,Kidal,458732,0,0,0,2,0,0,0,0,rural,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
783,783-Sidi Ifni.txt,MOR,Sidi Ifni,205581,0,0,0,1,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
784,784-Ermland-Masuren.txt,LIT,Vilna,1002250,1,0,0,4,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
785,785-Picardy.txt,FRA,Picardy,1972716,0,0,0,4,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
786,786-Mauritanian Desert.txt,MRT,Mauritanian Desert,474897,0,0,0,1,0,0,0,0,rural,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
787,787-North Kashmir.txt,PAK,Gilgit-Baltistan,841130,0,0,0,1,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
788,788-Salamanca.txt,SPR,Salamanca,385782,0,0,0,4,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
789,789-Cordoba.txt,SPR,Córdoba,909051,0,0,0,4,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
790,790-Asturias.txt,SPR,Asturias,1186746,0,0,0,4,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
791,791-Valladolid.txt,SPR,Valladolid,618548,0,0,0,4,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
792,792-Basque Country.txt,SPR,País Vasco,2625900,1,0,0,4,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
793,793-Guadalajara.txt,SPR,Guadalajara,329478,0,0,0,4,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
794,794-Eastern Aragon.txt,SPR,Eastern Aragón,1074907,0,0,0,4,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
795,795-Santarem.txt,POR,Santarém,127580,0,0,0,3,0,0,0,1,pastoral,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
796,796-North Angola.txt,ANG,Cabinda,2519419,0,0,0,1,0,1,0,0,large_town,wikidata/admin1,28,0,0,0,0,0,0,0,0,0,0,0
797,797-Istanbul.txt,TUR,Istanbul,28599586,4,2,1,4,1,2,1,3,metropolis,wikidata/admin1,1,0,7,1,0,0,1,0,0,0,0,0
798,798-Amasya.txt,TUR,Amasya,573041,0,0,0,3,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
799,799-Hatay.txt,TUR,Hatay,2743007,0,0,0,3,0,0,0,2,enclave,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
800,800-Van.txt,TUR,Van,1816594,0,0,0,3,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
801,801-Moesia.txt,BUL,Moesia,3636734,1,0,0,3,0,1,0,0,large_town,manual/2026,0,1,0,0,0,0,1,0,0,0,0,0
802,802-Kosovo.txt,KOS,Kosovo,1666992,1,0,0,3,0,0,0,0,town,country-wpp2026,0,1,0,0,0,0,0,0,0,0,0,0
803,803-Southern Serbia.txt,SER,Southern Serbia,997260,0,1,0,1,0,0,0,0,town,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
804,804-Herzegovina.txt,BOS,Herzegovina,47230,0,0,0,1,0,0,0,2,wasteland,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
805,805-Northern Epirus.txt,ALB,Northern Epirus,129596,0,0,0,1,0,0,0,1,pastoral,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
806,806-French Basque Country.txt,FRA,Pyrénées-Atlantiques,723273,0,0,0,4,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
807,807-Gdynia.txt,POL,Gdynia,2977700,1,0,1,4,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
808,808-Riga.txt,LAT,Rīga,450246,0,0,0,3,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
809,809-Latgale.txt,LAT,Zemgale,244653,0,0,0,3,0,0,0,0,rural,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
810,810-Zemgale.txt,LAT,Latgale,198780,0,0,0,2,0,0,0,1,pastoral,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
811,811-Saaremaa.txt,EST,Saaremaa,40280,0,0,0,4,0,0,0,1,small_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
812,812-Tallinn.txt,EST,Harju,813013,1,0,0,4,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
813,813-Rakvere.txt,EST,Virumaa,163530,0,0,0,3,0,0,0,1,pastoral,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
814,814-Suduva.txt,LIT,Sūduva,159978,0,0,0,3,0,0,0,1,pastoral,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
815,815-Aukstaitija.txt,LIT,Aukštaitija,556230,0,0,0,4,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
816,816-West Virginia.txt,USA,West Virginia,1801323,0,0,0,4,0,0,0,0,town,census/admin,0,7,0,0,0,0,0,0,0,0,0,0
817,817-Gobi.txt,MON,Gobi,376994,0,0,0,1,0,0,0,0,rural,manual/2026,0,1,0,0,0,0,1,0,0,0,0,0
818,818-Khovd.txt,MON,Khovd,162108,0,0,0,1,0,0,0,1,pastoral,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
819,819-Dornod.txt,MON,Dornod,144155,0,0,0,1,0,0,0,1,pastoral,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
820,820-Khovsgol.txt,MON,Khövsgöl,241576,0,0,0,1,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,1,0,0,0,0,0
821,821 - Chenchnya-Ingushetia.txt,SOV,Chechnya-Ingushetia,459795,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
822,822 - Chukotka.txt,SOV,Chukotka,41669,0,0,0,1,0,0,0,2,wasteland,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
823,823 - Karakalpakstan.txt,UZB,Karakalpakstan,8704334,1,0,0,1,0,1,0,0,city,wikidata/admin1,1,0,0,0,0,0,1,0,0,0,0,0
824,824 - Yamalia.txt,SOV,Yamalia,235817,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
825,825 - Nenetsia.txt,SOV,Nenets,449992,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
826,826 - Abkhazia.txt,ABK,Abkhazia,300398,0,1,0,3,0,0,0,1,rural,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
827,827 - Kabardino-Balkaria.txt,SOV,Kabardino-Balkaria,789696,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,4,0,0,0,0,0,0,0
828,828 - North Ossetia.txt,SOV,North Ossetia,592081,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
829,829 - Volga Germany.txt,SOV,Engels-Marxstadt,846822,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
830,830 - Bukhara.txt,UZB,Bukhara,6250719,0,0,0,1,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,1,0,0,0,0,0
831,831 - Khiva.txt,UZB,Khiva,7692446,0,0,0,1,0,1,0,0,city,manual/2026,0,0,0,0,0,0,1,0,0,0,0,0
832,832 - Dashhowuz.txt,TMS,Tashauz,1657850,0,0,0,1,0,0,0,0,town,manual/2026,2,0,0,0,0,0,0,0,0,0,0,0
833,833 - Mari El.txt,SOV,Mari El,584210,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
834,834 - Balta.txt,PMR,Transnistria,464894,0,1,0,3,0,0,0,1,rural,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
835,835-Haraghe.txt,ETH,Hararghe,20259142,1,0,0,1,0,1,0,0,large_city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
836,836-Bale.txt,ETH,Bale,6367159,0,0,0,1,0,1,0,0,city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
837,837-Sidamo.txt,ETH,Sidamo,23153305,1,0,0,1,0,1,0,0,large_city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
838,838-Illubabor.txt,ETH,Illubabor-Kaffa,10129571,0,0,0,1,0,1,0,0,city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
839,839-Welega.txt,ETH,Welega,11576653,0,0,0,1,0,1,0,0,city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
840,840-Gojjam.txt,ETH,Gojjam,15917897,0,0,0,1,0,1,0,0,large_city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
841,841-Begemder.txt,ETH,Begemder,14470816,0,0,0,1,0,1,0,0,large_city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
842,842-Tigray.txt,ETH,Tigray,14355058,0,0,0,1,0,1,0,0,large_city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
843,843-Wello.txt,ETH,Wello,11576652,0,0,0,1,0,1,0,0,city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
844,844-jubaland.txt,JUB,Jubaland,1196665,0,1,0,2,0,0,0,0,town,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
845,845-Jura Mountains.txt,SWI,Jura Mountains,243928,0,0,0,5,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
846,846-Ticino.txt,SWI,Ticino,346254,0,0,0,5,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
847,847-Western Swiss Alps.txt,SWI,Western Swiss Alps,699205,1,0,0,5,0,0,0,1,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
848,848-Voralberg.txt,AUS,Vorarlberg,568554,0,0,0,4,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
849,849-Puglia.txt,ITA,Puglia,4216664,0,0,0,4,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
850,850-Trentino.txt,ITA,Trentino,598425,0,0,0,4,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
851,851-Var.txt,FRA,Var,1145777,0,0,1,4,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
852,852-Istria.txt,CRO,Istria,707356,0,0,0,3,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
853,853-Ljubljana.txt,SLV,Ljubljana,343000,0,0,0,4,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
854,854-Jawf.txt,SAU,Jawf,710575,0,0,0,4,0,0,0,0,rural,wikidata/admin1,7,0,0,0,0,0,0,0,0,0,0,0
855,855-Tabuk.txt,SAU,Tabuk,1106141,1,0,0,4,0,0,0,0,town,wikidata/admin1,12,0,0,0,0,0,0,0,0,0,0,0
856,856-Asir-Makkah.txt,SAU,Asir-Makkah,12754486,6,0,0,4,1,2,0,3,large_city,wikidata/admin1,134,0,1,4,0,0,0,0,0,0,0,0
857,857-Ha'il.txt,SAU,Al-Qassim,1699118,1,0,0,4,0,0,0,0,town,wikidata/admin1,18,0,0,1,0,0,0,0,0,0,0,0
858,858-Najiran.txt,SAU,Najiran,706630,0,0,0,4,0,0,0,0,rural,wikidata/admin1,7,0,0,0,0,0,0,0,0,0,0,0
859,859-Dammam.txt,SAU,Dammam,5737679,3,2,0,4,0,1,0,2,city,wikidata/admin1,60,0,1,2,0,0,0,0,0,0,0,0
860,860-Cote-Nord.txt,CAN,Côte-Nord,3905640,2,0,0,5,0,1,1,1,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
861,861-Saguenay.txt,CAN,Saguenay,2588822,1,0,0,5,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
862,862-ouest du quebec.txt,CAN,Ouest du Quebec,256255,0,0,0,5,0,0,0,0,rural,wikidata/admin1,0,0,0,14,0,0,1,0,0,0,0,0
863,863-Maurice.txt,CAN,Maurice,340011,0,0,0,5,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
864,864-Yukon.txt,CAN,Yukon Territory,32342,0,0,0,4,0,0,0,2,wasteland,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
865,865-Northern Saskatchewan.txt,CAN,N. Saskatchewan,435673,0,0,0,5,0,0,0,0,rural,wikidata/admin1,29,0,0,0,0,0,0,0,0,0,0,0
866,866-Districts of Ontario.txt,CAN,Districts of Ontario,5291095,2,0,0,5,0,1,1,0,city,wikidata/admin1,0,1,0,0,0,0,2,0,0,0,0,0
867,867-Northern Manitoba.txt,CAN,Northern Manitoba,1038340,1,0,0,5,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
868,868-Isan.txt,SIA,Isan,19660057,2,0,0,4,1,1,0,0,large_city,manual/2026,3,0,0,0,0,0,0,0,0,0,0,0
869,869-Lanna.txt,SIA,Lanna,10723668,1,0,0,4,0,1,0,0,city,manual/2026,2,0,0,0,0,0,0,0,0,0,0,0
870,870-North West Australia.txt,AST,North West Australia,60858,0,0,0,4,0,0,0,1,pastoral,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
871,871-South West Australia.txt,AST,South West Australia,291541,0,0,0,5,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
872,872-North Queensland.txt,AST,North Queensland,595499,0,0,0,5,0,0,0,0,rural,wikidata/admin1,0,7,0,3,0,0,2,0,0,0,0,0
873,873-South West Queensland.txt,AST,South West Queensland,126658,0,0,0,4,0,0,0,1,pastoral,wikidata/admin1,0,6,0,3,0,0,2,0,0,0,0,0
874,874-Magadan.txt,SOV,Magadan,116333,0,0,0,1,0,0,0,1,pastoral,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
875,875-Chukchi Peninsulay.txt,SOV,Chukchi Peninsula,41669,0,0,0,1,0,0,0,2,wasteland,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
876,876-Udachny.txt,SOV,Udachny,277477,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
877,877-Verkhoyansk.txt,SOV,Verkhoyansk,308763,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
878,878-Khatangsky.txt,SOV,Khatangsky,488298,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
879,879-Kargopol.txt,SOV,Kargopol,292810,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
880,880-Kotlas.txt,SOV,Kotlas,570119,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
881,881-Karagandy.txt,KAZ,Karagandy,2093784,1,0,0,2,0,1,0,0,large_town,wikidata/admin1,7,5,0,1,0,7,9,0,0,0,0,0
882,882-Pavlodar.txt,KAZ,Pavlodar,1175023,0,0,0,2,0,0,0,0,town,wikidata/admin1,4,4,0,0,0,4,0,0,0,0,0,0
883,883-Kassala.txt,SUD,Kassala,5537899,0,0,0,1,0,0,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
884,884-Upper Nile.txt,SSD,Upper Nile,2666739,0,0,0,2,0,0,0,0,large_town,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
885,885-Bahr al Ghazal.txt,SSD,Bahr al Ghazal,6736727,1,1,0,1,0,0,0,0,city,manual/2026,4,0,0,0,0,0,0,0,0,0,0,0
886,886-Blue Nile.txt,SUD,Blue Nile,2436667,0,0,0,1,0,0,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
